1170	0.0916
1170	0.0916
1180	0.0916
1180	0.0916
1190	0.0915
1190	0.0915
1200	0.0915
1200	0.0915
1210	0.0915
1210	0.0916
1220	0.0915
1220	0.0915
1230	0.0915
1230	0.0915
1240	0.0915
1240	0.0915
1250	0.0915
1250	0.0915
1260	0.0915
1260	0.0915
1270	0.0914
1270	0.0915
1280	0.0914
1280	0.0914
1290	0.0915
1290	0.0915
1300	0.0914
1300	0.0914
1310	0.0914
1310	0.0914
1320	0.0914
1320	0.0914
1330	0.0914
1330	0.0914
1340	0.0914
1340	0.0914
1350	0.0914
1350	0.0914
1360	0.0913
1360	0.0913
1370	0.0914
1370	0.0913
1380	0.0914
1380	0.0913
1390	0.0913
1390	0.0913
1400	0.0913
1400	0.0913
1410	0.0913
1410	0.0913
1420	0.0913
1420	0.0912
1430	0.0912
1430	0.0912
1440	0.0912
1440	0.0913
1450	0.0912
1450	0.0912
1460	0.0912
1460	0.0912
1470	0.0912
1470	0.0912
1480	0.0912
1480	0.0912
1490	0.0911
1490	0.0912
1500	0.0911
1500	0.0911
1510	0.0911
1510	0.0911
1520	0.0911
1520	0.0911
1530	0.0911
1530	0.0911
1540	0.0911
1540	0.0911
1550	0.0911
1550	0.091
1560	0.091
1560	0.091
1570	0.091
1570	0.091
1580	0.091
1580	0.091
1590	0.091
1590	0.091
1600	0.091
1600	0.0909
1610	0.091
1610	0.0909
1620	0.0909
1620	0.0909
1630	0.0909
1630	0.0909
1640	0.0909
1640	0.0909
1650	0.0909
1650	0.0909
1660	0.0908
1660	0.0908
1670	0.0908
1670	0.0908
1680	0.0908
1680	0.0908
1690	0.0908
1690	0.0908
1700	0.0908
1700	0.0908
1710	0.0907
1710	0.0907
1720	0.0907
1720	0.0907
1730	0.0907
1730	0.0907
1740	0.0907
1740	0.0907
1750	0.0907
1750	0.0907
1760	0.0906
1760	0.0907
1770	0.0906
1770	0.0906
1780	0.0906
1780	0.0906
1790	0.0906
1790	0.0906
1800	0.0906
1800	0.0905
1810	0.0906
1810	0.0905
1820	0.0905
1820	0.0905
1830	0.0905
1830	0.0905
1840	0.0905
1840	0.0905
1850	0.0905
1850	0.0904
1860	0.0904
1860	0.0904
1870	0.0904
1870	0.0904
1880	0.0904
1880	0.0904
1890	0.0904
1890	0.0904
1900	0.0904
1900	0.0903
1910	0.0903
1910	0.0903
1920	0.0903
1920	0.0903
1930	0.0903
1930	0.0903
1940	0.0902
1940	0.0902
1950	0.0902
1950	0.0902
1960	0.0902
1960	0.0902
1970	0.0902
1970	0.0902
1980	0.0902
1980	0.0901
1990	0.0901
1990	0.0901
1990	0.0901
2000	0.0901
